transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000114151,2024-11-25 20:01:28,Bill Payment,Transport,186,SUCCESS,18-25,36-45,Gujarat,HDFC,ICICI,Android,4G,0,20,Monday,0
TXN0000242026,2024-12-29 14:56:03,P2M,Fuel,1059,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,Kotak,Android,4G,0,14,Sunday,1
TXN0000054145,2024-08-19 19:57:11,P2P,Utilities,1123,SUCCESS,18-25,26-35,Maharashtra,Yes Bank,Kotak,Android,4G,0,19,Monday,0
TXN0000247500,2024-03-26 11:13:29,P2M,Grocery,431,SUCCESS,36-45,26-35,Andhra Pradesh,SBI,PNB,Android,4G,0,11,Tuesday,0
TXN0000038157,2024-11-27 19:00:41,P2M,Grocery,270,SUCCESS,18-25,36-45,Maharashtra,SBI,IndusInd,Android,5G,0,19,Wednesday,0
TXN0000016180,2024-07-06 19:54:58,P2P,Healthcare,1154,SUCCESS,56+,26-35,Andhra Pradesh,SBI,PNB,Android,4G,0,19,Saturday,1
TXN0000030916,2024-08-03 19:59:19,P2P,Other,445,SUCCESS,26-35,46-55,Gujarat,Kotak,IndusInd,Android,4G,0,19,Saturday,1
TXN0000239333,2024-12-18 14:17:31,P2P,Other,1496,SUCCESS,18-25,26-35,Delhi,IndusInd,IndusInd,Android,4G,0,14,Wednesday,0
TXN0000031806,2024-03-06 14:55:16,Bill Payment,Transport,359,SUCCESS,36-45,18-25,Uttar Pradesh,Axis,Axis,Android,4G,0,14,Wednesday,0
TXN0000165246,2024-04-25 19:32:14,P2P,Other,707,SUCCESS,36-45,36-45,Gujarat,SBI,SBI,iOS,5G,0,19,Thursday,0
TXN0000152306,2024-07-01 09:17:25,P2M,Healthcare,235,SUCCESS,46-55,26-35,Uttar Pradesh,Kotak,HDFC,iOS,4G,0,9,Monday,0
TXN0000128452,2024-08-24 11:02:08,Bill Payment,Shopping,507,SUCCESS,26-35,18-25,West Bengal,HDFC,PNB,Android,5G,0,11,Saturday,1
TXN0000125054,2024-05-15 13:21:23,P2M,Fuel,741,SUCCESS,26-35,36-45,Tamil Nadu,Yes Bank,PNB,Android,4G,0,13,Wednesday,0
TXN0000058698,2024-12-17 11:08:35,Recharge,Grocery,1039,SUCCESS,18-25,18-25,Delhi,ICICI,HDFC,Android,5G,0,11,Tuesday,0
TXN0000018451,2024-08-21 15:02:25,P2M,Education,15589,SUCCESS,46-55,46-55,Maharashtra,Kotak,PNB,Android,5G,0,15,Wednesday,0
TXN0000101346,2024-08-18 17:37:26,P2P,Entertainment,535,SUCCESS,36-45,36-45,Uttar Pradesh,HDFC,SBI,Android,5G,0,17,Sunday,1
TXN0000015947,2024-05-11 16:26:08,P2P,Utilities,3719,SUCCESS,26-35,56+,West Bengal,HDFC,SBI,Android,3G,0,16,Saturday,1
TXN0000183424,2024-02-16 13:25:24,Bill Payment,Fuel,1338,SUCCESS,36-45,26-35,Telangana,SBI,HDFC,iOS,4G,0,13,Friday,0
TXN0000039888,2024-02-23 18:46:20,P2M,Grocery,103,SUCCESS,26-35,46-55,Maharashtra,IndusInd,Axis,Android,4G,0,18,Friday,0
TXN0000238621,2024-10-07 16:15:02,P2M,Healthcare,191,SUCCESS,18-25,46-55,Delhi,SBI,SBI,Android,3G,0,16,Monday,0
TXN0000239195,2024-02-03 18:05:14,P2M,Other,564,SUCCESS,18-25,46-55,Karnataka,SBI,SBI,Android,5G,0,18,Saturday,1
TXN0000202313,2024-08-24 15:32:01,P2P,Fuel,4341,SUCCESS,26-35,26-35,Tamil Nadu,HDFC,Kotak,Web,4G,0,15,Saturday,1
TXN0000116517,2024-02-21 21:20:55,P2M,Entertainment,211,SUCCESS,36-45,26-35,Telangana,Yes Bank,SBI,Android,4G,0,21,Wednesday,0
TXN0000218307,2024-01-20 20:47:17,P2M,Food,145,SUCCESS,18-25,46-55,Andhra Pradesh,Kotak,Axis,iOS,4G,0,20,Saturday,1
TXN0000194013,2024-12-15 19:35:08,P2P,Transport,491,SUCCESS,18-25,18-25,Andhra Pradesh,ICICI,SBI,Android,4G,0,19,Sunday,1
TXN0000035791,2024-06-21 22:44:31,Bill Payment,Other,740,SUCCESS,18-25,56+,Tamil Nadu,SBI,Kotak,iOS,5G,0,22,Friday,0
TXN0000066708,2024-10-06 15:05:13,P2M,Transport,286,SUCCESS,18-25,26-35,Telangana,SBI,Yes Bank,Android,4G,0,15,Sunday,1
TXN0000151929,2024-07-25 08:09:41,P2M,Grocery,3508,SUCCESS,46-55,26-35,Gujarat,IndusInd,SBI,iOS,4G,0,8,Thursday,0
TXN0000233229,2024-02-26 15:26:44,P2M,Transport,240,SUCCESS,26-35,46-55,Andhra Pradesh,Kotak,SBI,Android,5G,0,15,Monday,0
TXN0000228984,2024-10-15 11:34:14,P2M,Shopping,2139,SUCCESS,26-35,18-25,Uttar Pradesh,HDFC,Kotak,Web,5G,0,11,Tuesday,0
TXN0000177954,2024-03-26 17:43:18,P2M,Food,59,SUCCESS,36-45,26-35,Andhra Pradesh,HDFC,HDFC,Web,5G,0,17,Tuesday,0
TXN0000115534,2024-02-18 12:49:45,P2P,Grocery,303,SUCCESS,18-25,36-45,Karnataka,ICICI,IndusInd,iOS,4G,0,12,Sunday,1
TXN0000064410,2024-05-17 16:56:16,P2P,Entertainment,312,SUCCESS,18-25,26-35,Tamil Nadu,SBI,HDFC,Android,4G,0,16,Friday,0
TXN0000005628,2024-04-27 15:32:17,P2M,Food,1480,SUCCESS,18-25,46-55,West Bengal,ICICI,Yes Bank,Android,5G,0,15,Saturday,1
TXN0000174670,2024-01-09 16:59:39,P2P,Food,333,SUCCESS,26-35,18-25,Maharashtra,PNB,HDFC,iOS,4G,0,16,Tuesday,0
TXN0000161906,2024-09-13 14:14:26,P2M,Other,1485,SUCCESS,26-35,26-35,Telangana,Axis,SBI,Android,5G,0,14,Friday,0
TXN0000009218,2024-02-02 13:06:58,P2M,Grocery,2900,SUCCESS,26-35,36-45,Karnataka,ICICI,Yes Bank,Web,5G,0,13,Friday,0
TXN0000224832,2024-09-24 22:27:17,P2P,Healthcare,194,FAILED,26-35,18-25,Uttar Pradesh,Axis,ICICI,Android,4G,0,22,Tuesday,0
TXN0000050239,2024-09-17 20:35:17,P2P,Grocery,3904,SUCCESS,26-35,36-45,Maharashtra,HDFC,Axis,Android,5G,0,20,Tuesday,0
TXN0000134032,2024-05-27 12:40:28,P2M,Transport,245,SUCCESS,36-45,36-45,Maharashtra,ICICI,Yes Bank,Android,5G,0,12,Monday,0
TXN0000083864,2024-11-30 11:16:03,Bill Payment,Food,433,SUCCESS,36-45,18-25,Rajasthan,HDFC,Axis,Android,4G,0,11,Saturday,1
TXN0000028953,2024-06-19 14:57:38,P2M,Food,2714,FAILED,26-35,26-35,Telangana,ICICI,ICICI,Android,4G,0,14,Wednesday,0
TXN0000055232,2024-01-25 22:22:01,P2M,Grocery,184,SUCCESS,26-35,18-25,Telangana,Axis,PNB,Android,WiFi,0,22,Thursday,0
TXN0000016621,2024-09-03 22:01:00,P2M,Grocery,2609,SUCCESS,26-35,18-25,Rajasthan,SBI,SBI,Android,4G,0,22,Tuesday,0
TXN0000077929,2024-10-27 04:06:39,P2P,Other,276,SUCCESS,46-55,26-35,Maharashtra,IndusInd,SBI,iOS,4G,0,4,Sunday,1
TXN0000168735,2024-02-25 15:50:40,P2M,Food,100,SUCCESS,36-45,18-25,Telangana,SBI,PNB,Android,4G,0,15,Sunday,1
TXN0000039659,2024-02-23 13:30:54,P2M,Healthcare,294,SUCCESS,36-45,18-25,Tamil Nadu,ICICI,Axis,Android,4G,0,13,Friday,0
TXN0000170699,2024-01-29 14:26:35,P2P,Education,6463,SUCCESS,36-45,18-25,Maharashtra,SBI,Yes Bank,Android,5G,0,14,Monday,0
TXN0000218399,2024-01-29 15:29:56,P2P,Shopping,1276,SUCCESS,26-35,26-35,Maharashtra,ICICI,Axis,Android,4G,0,15,Monday,0
TXN0000150881,2024-07-09 13:24:01,P2M,Food,291,SUCCESS,36-45,56+,Maharashtra,ICICI,PNB,Android,4G,0,13,Tuesday,0
TXN0000104705,2024-05-04 10:44:50,P2M,Food,186,SUCCESS,56+,26-35,Telangana,IndusInd,HDFC,Android,4G,0,10,Saturday,1
TXN0000148112,2024-03-22 15:27:21,P2M,Shopping,2780,SUCCESS,36-45,26-35,Maharashtra,HDFC,Yes Bank,Android,4G,1,15,Friday,0
TXN0000054821,2024-09-06 17:52:59,P2P,Food,56,SUCCESS,26-35,26-35,Karnataka,SBI,Kotak,Android,5G,0,17,Friday,0
TXN0000147153,2024-02-23 16:46:19,P2P,Shopping,2235,SUCCESS,36-45,26-35,Karnataka,Yes Bank,PNB,iOS,4G,0,16,Friday,0
TXN0000144245,2024-12-03 07:18:19,P2P,Fuel,567,SUCCESS,18-25,46-55,Uttar Pradesh,PNB,SBI,iOS,5G,0,7,Tuesday,0
TXN0000055294,2024-06-28 10:04:28,Bill Payment,Grocery,680,SUCCESS,26-35,18-25,Maharashtra,ICICI,PNB,Android,WiFi,0,10,Friday,0
TXN0000177752,2024-02-03 10:37:52,Bill Payment,Utilities,2857,FAILED,18-25,36-45,Maharashtra,HDFC,HDFC,Android,5G,0,10,Saturday,1
TXN0000018010,2024-12-07 14:23:05,P2M,Education,4719,SUCCESS,18-25,18-25,Telangana,SBI,IndusInd,Android,5G,0,14,Saturday,1
TXN0000119554,2024-10-08 15:37:48,P2M,Grocery,2024,SUCCESS,36-45,36-45,Rajasthan,Axis,IndusInd,Android,4G,0,15,Tuesday,0
TXN0000126579,2024-01-16 12:37:31,P2P,Food,25,SUCCESS,26-35,56+,Uttar Pradesh,SBI,Kotak,Android,4G,0,12,Tuesday,0
TXN0000193060,2024-12-17 13:18:36,P2P,Utilities,3492,SUCCESS,36-45,26-35,Gujarat,SBI,Kotak,Android,5G,0,13,Tuesday,0
TXN0000001973,2024-08-21 13:30:54,P2P,Entertainment,514,SUCCESS,36-45,36-45,Maharashtra,SBI,Axis,Android,3G,0,13,Wednesday,0
TXN0000130155,2024-09-23 08:35:18,P2P,Food,1392,SUCCESS,26-35,26-35,Maharashtra,ICICI,Kotak,iOS,3G,0,8,Monday,0
TXN0000219909,2024-09-05 18:28:23,P2P,Food,184,SUCCESS,26-35,36-45,Karnataka,SBI,ICICI,Android,4G,0,18,Thursday,0
TXN0000085416,2024-04-26 01:51:45,Bill Payment,Grocery,1686,SUCCESS,26-35,26-35,Tamil Nadu,ICICI,Yes Bank,iOS,4G,0,1,Friday,0
TXN0000002108,2024-09-18 20:59:24,P2M,Other,373,SUCCESS,46-55,26-35,Gujarat,SBI,SBI,iOS,4G,0,20,Wednesday,0
TXN0000094235,2024-07-26 14:47:02,P2M,Utilities,610,SUCCESS,26-35,18-25,Tamil Nadu,Yes Bank,HDFC,iOS,4G,0,14,Friday,0
TXN0000136643,2024-04-23 14:03:03,P2P,Education,1239,SUCCESS,18-25,36-45,Karnataka,SBI,Kotak,Android,5G,0,14,Tuesday,0
TXN0000162821,2024-11-28 13:12:48,P2M,Transport,190,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,HDFC,Android,5G,0,13,Thursday,0
TXN0000206933,2024-09-16 07:13:15,P2M,Fuel,445,SUCCESS,18-25,36-45,Telangana,HDFC,SBI,Android,5G,0,7,Monday,0
TXN0000034108,2024-10-25 12:51:38,P2P,Other,841,SUCCESS,26-35,18-25,West Bengal,SBI,Axis,iOS,5G,0,12,Friday,0
TXN0000072818,2024-06-11 20:32:25,P2P,Shopping,2522,SUCCESS,36-45,18-25,Telangana,ICICI,Kotak,Android,4G,0,20,Tuesday,0
TXN0000196345,2024-01-04 17:20:35,P2P,Shopping,1242,SUCCESS,18-25,18-25,Maharashtra,SBI,IndusInd,Android,4G,0,17,Thursday,0
TXN0000184779,2024-06-20 21:40:15,P2M,Grocery,1058,SUCCESS,26-35,18-25,Uttar Pradesh,PNB,PNB,iOS,4G,0,21,Thursday,0
TXN0000153047,2024-05-14 09:40:12,P2M,Food,166,SUCCESS,26-35,46-55,Karnataka,IndusInd,IndusInd,iOS,5G,0,9,Tuesday,0
TXN0000136619,2024-11-14 17:12:16,P2P,Fuel,1031,SUCCESS,26-35,36-45,Karnataka,ICICI,SBI,Android,4G,0,17,Thursday,0
TXN0000019955,2024-11-22 20:27:49,P2P,Food,426,SUCCESS,18-25,26-35,Tamil Nadu,SBI,PNB,Android,WiFi,0,20,Friday,0
TXN0000002651,2024-01-09 19:47:49,P2M,Fuel,3046,SUCCESS,26-35,36-45,West Bengal,Yes Bank,HDFC,Android,4G,0,19,Tuesday,0
TXN0000221459,2024-03-29 20:11:35,P2P,Grocery,231,SUCCESS,18-25,36-45,Maharashtra,SBI,SBI,Android,5G,0,20,Friday,0
TXN0000206696,2024-08-09 06:03:13,P2P,Grocery,224,SUCCESS,26-35,26-35,Maharashtra,SBI,Yes Bank,iOS,4G,0,6,Friday,0
TXN0000033421,2024-05-16 19:18:54,Bill Payment,Grocery,1791,SUCCESS,18-25,56+,Karnataka,Yes Bank,Kotak,Android,4G,0,19,Thursday,0
TXN0000008209,2024-04-03 11:15:54,P2P,Entertainment,446,SUCCESS,56+,36-45,Maharashtra,ICICI,PNB,Android,4G,0,11,Wednesday,0
TXN0000214930,2024-12-18 19:57:52,P2M,Education,6113,SUCCESS,26-35,46-55,Rajasthan,HDFC,PNB,Web,5G,0,19,Wednesday,0
TXN0000228548,2024-10-19 21:37:10,P2P,Fuel,347,SUCCESS,56+,26-35,West Bengal,SBI,PNB,Web,4G,0,21,Saturday,1
TXN0000154334,2024-01-27 21:16:29,Bill Payment,Entertainment,260,SUCCESS,26-35,46-55,Telangana,Yes Bank,Yes Bank,iOS,4G,0,21,Saturday,1
TXN0000179480,2024-07-29 17:10:11,P2P,Other,1282,SUCCESS,18-25,18-25,Maharashtra,Axis,ICICI,Android,5G,0,17,Monday,0
TXN0000178281,2024-11-21 13:37:35,P2M,Healthcare,362,SUCCESS,36-45,26-35,Karnataka,SBI,SBI,iOS,4G,0,13,Thursday,0
TXN0000017503,2024-12-26 07:54:33,P2P,Shopping,722,SUCCESS,18-25,36-45,West Bengal,SBI,SBI,Android,5G,0,7,Thursday,0
TXN0000013667,2024-09-11 12:37:54,P2M,Shopping,399,SUCCESS,26-35,36-45,Delhi,Yes Bank,SBI,Android,5G,0,12,Wednesday,0
TXN0000103485,2024-08-29 19:54:37,P2P,Shopping,6454,SUCCESS,18-25,36-45,Telangana,PNB,Kotak,Android,4G,0,19,Thursday,0
TXN0000208254,2024-05-21 20:47:22,P2M,Entertainment,429,SUCCESS,46-55,46-55,Tamil Nadu,Kotak,Kotak,Android,5G,0,20,Tuesday,0
TXN0000232978,2024-06-09 22:36:30,P2P,Grocery,400,SUCCESS,36-45,26-35,Uttar Pradesh,IndusInd,PNB,iOS,3G,0,22,Sunday,1
TXN0000164631,2024-07-09 22:48:14,P2P,Shopping,2712,SUCCESS,26-35,26-35,Maharashtra,Yes Bank,ICICI,Android,4G,0,22,Tuesday,0
TXN0000186215,2024-08-01 20:33:01,P2M,Entertainment,460,SUCCESS,18-25,26-35,Gujarat,HDFC,ICICI,Android,4G,0,20,Thursday,0
TXN0000200568,2024-07-27 13:19:54,P2P,Grocery,282,SUCCESS,26-35,18-25,West Bengal,IndusInd,SBI,Android,4G,0,13,Saturday,1
TXN0000136553,2024-11-20 08:25:45,P2P,Shopping,1302,SUCCESS,26-35,26-35,Maharashtra,SBI,Axis,Android,5G,0,8,Wednesday,0
TXN0000093183,2024-07-24 05:29:34,P2P,Grocery,452,SUCCESS,46-55,36-45,Maharashtra,Axis,ICICI,iOS,4G,0,5,Wednesday,0
TXN0000026709,2024-12-04 20:02:52,P2P,Grocery,178,SUCCESS,18-25,36-45,Rajasthan,Axis,HDFC,Android,WiFi,0,20,Wednesday,0
TXN0000115113,2024-04-28 19:38:56,P2M,Transport,504,SUCCESS,26-35,26-35,Rajasthan,Yes Bank,HDFC,Android,4G,0,19,Sunday,1
TXN0000156502,2024-09-21 17:34:09,P2P,Utilities,397,SUCCESS,36-45,18-25,Uttar Pradesh,HDFC,HDFC,Android,4G,0,17,Saturday,1
TXN0000073055,2024-05-19 19:56:10,P2P,Grocery,3676,SUCCESS,26-35,36-45,West Bengal,HDFC,SBI,Android,4G,0,19,Sunday,1
TXN0000031743,2024-03-24 13:37:04,Bill Payment,Utilities,313,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,IndusInd,Android,4G,0,13,Sunday,1
TXN0000135585,2024-03-13 10:11:22,P2M,Entertainment,953,SUCCESS,36-45,36-45,Maharashtra,SBI,HDFC,iOS,4G,0,10,Wednesday,0
TXN0000159858,2024-01-10 08:28:58,P2P,Fuel,4968,SUCCESS,26-35,26-35,Maharashtra,ICICI,PNB,Android,4G,1,8,Wednesday,0
TXN0000189414,2024-01-22 13:54:16,P2P,Transport,222,SUCCESS,18-25,18-25,Rajasthan,Axis,HDFC,Android,5G,0,13,Monday,0
TXN0000165470,2024-12-03 11:30:45,P2M,Grocery,185,SUCCESS,18-25,36-45,Delhi,SBI,HDFC,Android,4G,0,11,Tuesday,0
TXN0000060246,2024-12-13 21:38:57,P2M,Grocery,1684,SUCCESS,18-25,36-45,Andhra Pradesh,ICICI,PNB,Android,WiFi,0,21,Friday,0
TXN0000074967,2024-04-23 17:13:53,P2P,Grocery,2438,SUCCESS,26-35,26-35,Delhi,SBI,PNB,Android,5G,0,17,Tuesday,0
TXN0000070481,2024-03-17 19:45:37,Bill Payment,Fuel,736,SUCCESS,26-35,18-25,Rajasthan,HDFC,PNB,Android,4G,0,19,Sunday,1
TXN0000153357,2024-09-01 01:28:09,Bill Payment,Other,1735,SUCCESS,26-35,36-45,West Bengal,IndusInd,ICICI,Android,4G,0,1,Sunday,1
TXN0000155891,2024-02-27 20:21:53,Bill Payment,Grocery,283,SUCCESS,36-45,46-55,Maharashtra,ICICI,ICICI,Android,4G,0,20,Tuesday,0
TXN0000048044,2024-07-03 14:07:38,Bill Payment,Entertainment,222,SUCCESS,26-35,56+,Uttar Pradesh,Yes Bank,Yes Bank,iOS,4G,0,14,Wednesday,0
TXN0000122092,2024-07-13 21:04:10,P2P,Healthcare,2836,FAILED,56+,26-35,Maharashtra,SBI,HDFC,Android,4G,0,21,Saturday,1
TXN0000244358,2024-08-01 20:58:12,Bill Payment,Shopping,6712,SUCCESS,18-25,26-35,Maharashtra,ICICI,Kotak,Android,4G,0,20,Thursday,0
TXN0000177484,2024-09-10 15:44:33,Recharge,Grocery,2450,SUCCESS,56+,36-45,Tamil Nadu,HDFC,SBI,iOS,4G,0,15,Tuesday,0
TXN0000014230,2024-06-06 19:30:38,P2P,Fuel,1079,SUCCESS,46-55,26-35,Tamil Nadu,Yes Bank,SBI,Android,4G,0,19,Thursday,0
TXN0000076612,2024-11-27 09:18:41,P2P,Other,2576,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,Axis,Android,5G,0,9,Wednesday,0
TXN0000125424,2024-09-23 21:05:40,P2M,Other,500,SUCCESS,18-25,36-45,Andhra Pradesh,HDFC,IndusInd,Android,5G,0,21,Monday,0
TXN0000103093,2024-12-19 21:48:50,Recharge,Shopping,188,SUCCESS,36-45,26-35,Karnataka,Axis,IndusInd,iOS,4G,1,21,Thursday,0
TXN0000092104,2024-11-11 09:21:10,Bill Payment,Food,313,SUCCESS,26-35,26-35,Telangana,SBI,Axis,iOS,4G,0,9,Monday,0
TXN0000077057,2024-11-28 19:12:40,P2P,Grocery,2074,SUCCESS,26-35,18-25,Maharashtra,Axis,PNB,Android,5G,0,19,Thursday,0
TXN0000196900,2024-07-12 14:46:35,Bill Payment,Grocery,778,SUCCESS,18-25,18-25,West Bengal,SBI,SBI,Android,4G,0,14,Friday,0
TXN0000075596,2024-04-02 07:40:06,P2M,Grocery,821,SUCCESS,18-25,26-35,Rajasthan,PNB,HDFC,iOS,4G,0,7,Tuesday,0
TXN0000225950,2024-04-05 12:01:33,P2P,Shopping,1566,SUCCESS,36-45,36-45,Tamil Nadu,Axis,Axis,iOS,WiFi,0,12,Friday,0
TXN0000121096,2024-01-16 14:30:30,Bill Payment,Transport,107,SUCCESS,26-35,18-25,Karnataka,ICICI,SBI,Android,4G,0,14,Tuesday,0
TXN0000118798,2024-10-10 11:15:17,Recharge,Other,2086,SUCCESS,36-45,26-35,Delhi,SBI,SBI,iOS,4G,0,11,Thursday,0
TXN0000015642,2024-07-31 20:51:38,P2M,Utilities,1587,SUCCESS,36-45,36-45,Telangana,PNB,HDFC,Android,4G,0,20,Wednesday,0
TXN0000211037,2024-08-31 14:41:14,P2M,Grocery,1014,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,Axis,Android,5G,0,14,Saturday,1
TXN0000173729,2024-10-27 11:59:39,Recharge,Grocery,606,SUCCESS,18-25,18-25,Maharashtra,SBI,PNB,iOS,4G,0,11,Sunday,1
TXN0000238339,2024-12-06 14:52:06,Recharge,Grocery,1986,SUCCESS,18-25,18-25,Maharashtra,SBI,Axis,Android,3G,0,14,Friday,0
TXN0000221112,2024-09-23 13:03:43,P2P,Shopping,267,SUCCESS,36-45,18-25,Gujarat,SBI,Axis,Android,4G,0,13,Monday,0
TXN0000054499,2024-11-27 11:11:12,P2M,Transport,198,SUCCESS,26-35,26-35,Maharashtra,ICICI,HDFC,Android,3G,0,11,Wednesday,0
TXN0000148391,2024-04-24 14:39:41,P2P,Grocery,443,SUCCESS,46-55,26-35,Maharashtra,ICICI,HDFC,iOS,5G,0,14,Wednesday,0
TXN0000229542,2024-08-31 18:30:56,P2M,Grocery,380,SUCCESS,46-55,26-35,West Bengal,ICICI,Yes Bank,Android,5G,0,18,Saturday,1
TXN0000158348,2024-11-04 17:32:58,Recharge,Entertainment,95,SUCCESS,46-55,18-25,Delhi,SBI,SBI,Android,5G,0,17,Monday,0
TXN0000001569,2024-07-30 19:30:41,P2P,Other,578,SUCCESS,18-25,18-25,Telangana,SBI,ICICI,Android,4G,0,19,Tuesday,0
TXN0000220343,2024-10-23 15:20:30,P2M,Healthcare,104,SUCCESS,36-45,36-45,Karnataka,IndusInd,SBI,Android,4G,0,15,Wednesday,0
TXN0000168499,2024-10-22 20:07:45,P2P,Entertainment,1321,SUCCESS,18-25,18-25,Delhi,HDFC,HDFC,iOS,4G,1,20,Tuesday,0
TXN0000056519,2024-07-28 20:37:06,P2P,Grocery,224,SUCCESS,18-25,18-25,Maharashtra,IndusInd,PNB,Android,4G,0,20,Sunday,1
TXN0000117331,2024-02-23 08:24:26,P2M,Fuel,553,SUCCESS,18-25,26-35,West Bengal,ICICI,Yes Bank,Android,4G,0,8,Friday,0
TXN0000081885,2024-05-02 22:14:29,P2M,Fuel,1064,SUCCESS,26-35,36-45,Delhi,SBI,ICICI,Android,4G,0,22,Thursday,0
TXN0000067139,2024-03-08 22:52:26,P2M,Food,493,SUCCESS,36-45,26-35,West Bengal,SBI,HDFC,iOS,4G,0,22,Friday,0
TXN0000181297,2024-06-23 08:14:12,P2M,Transport,150,SUCCESS,56+,18-25,Gujarat,Kotak,Kotak,Android,4G,0,8,Sunday,1
TXN0000167368,2024-01-29 17:14:57,Recharge,Food,110,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,IndusInd,Android,5G,0,17,Monday,0
TXN0000111878,2024-12-03 22:47:57,P2M,Entertainment,160,SUCCESS,26-35,46-55,Andhra Pradesh,ICICI,Axis,Android,4G,0,22,Tuesday,0
TXN0000019745,2024-04-24 19:50:26,P2P,Food,128,SUCCESS,36-45,26-35,Karnataka,Yes Bank,PNB,iOS,5G,0,19,Wednesday,0
TXN0000072061,2024-10-15 11:49:59,Bill Payment,Food,2039,SUCCESS,36-45,26-35,Maharashtra,Axis,SBI,Android,4G,0,11,Tuesday,0
TXN0000018577,2024-09-17 13:02:33,P2P,Shopping,301,SUCCESS,46-55,18-25,Maharashtra,Kotak,IndusInd,Android,4G,0,13,Tuesday,0
TXN0000125700,2024-07-03 08:23:57,P2M,Utilities,3608,SUCCESS,36-45,18-25,Gujarat,Axis,Axis,Android,3G,0,8,Wednesday,0
TXN0000198583,2024-04-15 13:03:47,P2P,Grocery,535,SUCCESS,26-35,36-45,West Bengal,HDFC,HDFC,Android,4G,0,13,Monday,0
TXN0000087027,2024-11-26 20:05:57,P2P,Other,2115,SUCCESS,36-45,26-35,Telangana,PNB,SBI,Android,4G,0,20,Tuesday,0
TXN0000148769,2024-12-27 13:44:29,Bill Payment,Food,2291,SUCCESS,26-35,18-25,West Bengal,ICICI,Kotak,iOS,4G,0,13,Friday,0
TXN0000192320,2024-12-13 13:04:53,P2P,Entertainment,214,SUCCESS,26-35,46-55,Karnataka,ICICI,HDFC,Web,5G,0,13,Friday,0
TXN0000086112,2024-05-17 14:19:20,P2P,Entertainment,399,SUCCESS,36-45,26-35,Maharashtra,SBI,ICICI,Android,4G,0,14,Friday,0
TXN0000185082,2024-08-19 14:59:06,Recharge,Fuel,644,SUCCESS,26-35,36-45,Maharashtra,HDFC,HDFC,Android,WiFi,0,14,Monday,0
TXN0000025125,2024-04-02 21:00:23,P2M,Other,450,SUCCESS,56+,36-45,Uttar Pradesh,Axis,SBI,Web,4G,0,21,Tuesday,0
TXN0000125251,2024-01-08 18:01:24,P2P,Education,4505,SUCCESS,18-25,26-35,Gujarat,ICICI,ICICI,Android,4G,1,18,Monday,0
TXN0000167081,2024-01-05 16:49:55,Recharge,Healthcare,850,SUCCESS,46-55,36-45,Uttar Pradesh,SBI,Yes Bank,Android,4G,0,16,Friday,0
TXN0000055877,2024-01-23 18:54:26,P2M,Grocery,546,SUCCESS,18-25,46-55,Andhra Pradesh,ICICI,Axis,Web,4G,0,18,Tuesday,0
TXN0000122837,2024-03-13 15:03:03,P2M,Utilities,2506,SUCCESS,26-35,36-45,Telangana,PNB,SBI,Android,5G,0,15,Wednesday,0
TXN0000076763,2024-07-13 19:48:52,P2M,Grocery,2084,SUCCESS,18-25,46-55,West Bengal,PNB,HDFC,Android,4G,1,19,Saturday,1
TXN0000200998,2024-05-07 18:14:03,P2P,Fuel,1163,SUCCESS,18-25,18-25,West Bengal,SBI,HDFC,iOS,4G,0,18,Tuesday,0
TXN0000248268,2024-01-12 18:04:21,P2P,Transport,464,SUCCESS,36-45,26-35,Tamil Nadu,PNB,Axis,iOS,4G,0,18,Friday,0
TXN0000181870,2024-09-16 19:33:59,P2M,Healthcare,142,SUCCESS,36-45,56+,Maharashtra,SBI,IndusInd,iOS,4G,0,19,Monday,0
TXN0000051341,2024-07-02 14:34:27,P2P,Food,217,SUCCESS,36-45,18-25,Delhi,Kotak,SBI,iOS,5G,0,14,Tuesday,0
TXN0000072928,2024-05-04 12:53:44,P2P,Other,276,SUCCESS,36-45,26-35,Delhi,HDFC,Axis,Android,5G,1,12,Saturday,1
TXN0000049831,2024-06-30 19:53:11,P2P,Utilities,2688,SUCCESS,26-35,26-35,Rajasthan,ICICI,ICICI,Android,4G,0,19,Sunday,1
TXN0000204823,2024-07-17 16:43:50,P2P,Education,2095,SUCCESS,26-35,36-45,Andhra Pradesh,Axis,SBI,Android,4G,0,16,Wednesday,0
TXN0000167803,2024-03-04 19:30:59,Recharge,Grocery,255,SUCCESS,26-35,26-35,Gujarat,IndusInd,Kotak,Android,4G,0,19,Monday,0
TXN0000160339,2024-07-24 19:31:47,P2P,Food,106,SUCCESS,36-45,26-35,Tamil Nadu,HDFC,IndusInd,Android,4G,0,19,Wednesday,0
TXN0000154556,2024-05-13 19:21:20,P2P,Other,205,SUCCESS,36-45,26-35,Uttar Pradesh,HDFC,HDFC,iOS,4G,1,19,Monday,0
