session_id,user_type,timestamp_start,timestamp_end,event_sequence,event_timestamps,device_state,behavioral_features,label,generator_version,scenario_family,risk_score,split,split_reason
session_v2_000011_02e23290,attacker_simulation,2026-01-13T16:42:34.839725,2026-01-13T16:45:05.839725,"[""open_app:Browser"", ""type_text"", ""close_app:Browser"", ""open_app:Browser"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""scan_qr"", ""scroll"", ""scroll"", ""install_app"", ""install_app"", ""download_file""]","[""2026-01-13T16:42:34.839725"", ""2026-01-13T16:42:41.839725"", ""2026-01-13T16:42:57.839725"", ""2026-01-13T16:43:13.839725"", ""2026-01-13T16:43:16.839725"", ""2026-01-13T16:43:19.839725"", ""2026-01-13T16:43:46.839725"", ""2026-01-13T16:43:53.839725"", ""2026-01-13T16:44:01.839725"", ""2026-01-13T16:44:22.839725"", ""2026-01-13T16:44:25.839725"", ""2026-01-13T16:44:34.839725"", ""2026-01-13T16:44:42.839725"", ""2026-01-13T16:44:53.839725"", ""2026-01-13T16:45:03.839725"", ""2026-01-13T16:45:05.839725""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.32}","{""session_duration"": 151, ""num_events"": 16, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_media,0.260111,val,val_random_fill
session_v2_000012_ae14becc,average_user,2025-10-10T09:34:05.840245,2025-10-10T09:35:59.840245,"[""open_app:Settings"", ""switch_app"", ""close_app:Settings"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:FileManager"", ""install_app"", ""type_text""]","[""2025-10-10T09:34:05.840245"", ""2025-10-10T09:34:08.840245"", ""2025-10-10T09:34:16.840245"", ""2025-10-10T09:34:19.840245"", ""2025-10-10T09:34:22.840245"", ""2025-10-10T09:34:54.840245"", ""2025-10-10T09:35:29.840245"", ""2025-10-10T09:35:34.840245"", ""2025-10-10T09:35:59.840245""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.439}","{""session_duration"": 114, ""num_events"": 9, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_browse,0.399884,val,val_random_fill
session_v2_000013_d9d79c97,cautious_user,2026-03-01T01:14:08.840939,2026-03-01T01:19:00.840939,"[""open_app:YouTube"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""open_app:Settings"", ""grant_permission"", ""deny_permission"", ""grant_permission"", ""scroll"", ""type_text"", ""scroll"", ""type_text"", ""scroll"", ""type_text"", ""deny_permission"", ""grant_permission"", ""scroll"", ""scroll"", ""scroll"", ""grant_permission""]","[""2026-03-01T01:14:08.840939"", ""2026-03-01T01:14:22.840939"", ""2026-03-01T01:14:55.840939"", ""2026-03-01T01:15:09.840939"", ""2026-03-01T01:15:25.840939"", ""2026-03-01T01:15:49.840939"", ""2026-03-01T01:16:01.840939"", ""2026-03-01T01:16:05.840939"", ""2026-03-01T01:16:09.840939"", ""2026-03-01T01:16:20.840939"", ""2026-03-01T01:16:31.840939"", ""2026-03-01T01:16:49.840939"", ""2026-03-01T01:16:56.840939"", ""2026-03-01T01:17:28.840939"", ""2026-03-01T01:17:32.840939"", ""2026-03-01T01:17:35.840939"", ""2026-03-01T01:17:47.840939"", ""2026-03-01T01:17:58.840939"", ""2026-03-01T01:18:35.840939"", ""2026-03-01T01:19:00.840939""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.425}","{""session_duration"": 292, ""num_events"": 20, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 6}",malicious,v2.0.0,permission_dense,0.533134,val,val_withheld_combo
session_v2_000014_b823c86f,average_user,2026-01-25T02:28:26.842032,2026-01-25T02:31:12.842032,"[""open_app:YouTube"", ""close_app:YouTube"", ""open_app:YouTube"", ""scroll"", ""open_app:Settings"", ""grant_permission"", ""deny_permission"", ""grant_permission"", ""open_app:WhatsApp"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""scroll"", ""switch_app""]","[""2026-01-25T02:28:26.842032"", ""2026-01-25T02:28:51.842032"", ""2026-01-25T02:29:00.842032"", ""2026-01-25T02:29:05.842032"", ""2026-01-25T02:29:29.842032"", ""2026-01-25T02:29:37.842032"", ""2026-01-25T02:29:43.842032"", ""2026-01-25T02:29:57.842032"", ""2026-01-25T02:30:17.842032"", ""2026-01-25T02:30:44.842032"", ""2026-01-25T02:30:47.842032"", ""2026-01-25T02:30:49.842032"", ""2026-01-25T02:31:01.842032"", ""2026-01-25T02:31:12.842032""]","{""vpn"": 1, ""rooted"": 1, ""emulator"": 0, ""ip_risk_score"": 0.517}","{""session_duration"": 166, ""num_events"": 14, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 3}",suspicious,v2.0.0,permission_dense,0.483246,train,train_default
session_v2_000015_d0ffaa00,cautious_user,2026-02-02T11:44:27.842831,2026-02-02T11:46:23.842831,"[""open_app:Settings"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""download_file"", ""close_app:Browser"", ""open_app:Browser"", ""scroll"", ""scroll"", ""scroll""]","[""2026-02-02T11:44:27.842831"", ""2026-02-02T11:44:51.842831"", ""2026-02-02T11:44:56.842831"", ""2026-02-02T11:45:01.842831"", ""2026-02-02T11:45:14.842831"", ""2026-02-02T11:45:33.842831"", ""2026-02-02T11:45:53.842831"", ""2026-02-02T11:45:57.842831"", ""2026-02-02T11:46:02.842831"", ""2026-02-02T11:46:19.842831"", ""2026-02-02T11:46:23.842831""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.369}","{""session_duration"": 116, ""num_events"": 11, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.318904,train,train_default
session_v2_000016_e0345ef1,average_user,2025-11-14T11:30:35.843805,2025-11-14T11:36:16.843805,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:Settings"", ""switch_app"", ""open_app:WhatsApp"", ""click_link"", ""scan_qr"", ""scroll"", ""scroll"", ""scroll"", ""switch_app"", ""open_app:FileManager"", ""download_file"", ""scroll"", ""switch_app"", ""close_app:FileManager"", ""open_app:YouTube"", ""type_text"", ""close_app:YouTube"", ""open_app:YouTube"", ""type_text"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""scan_qr""]","[""2025-11-14T11:30:35.843805"", ""2025-11-14T11:30:53.843805"", ""2025-11-14T11:30:58.843805"", ""2025-11-14T11:31:03.843805"", ""2025-11-14T11:31:21.843805"", ""2025-11-14T11:31:31.843805"", ""2025-11-14T11:31:47.843805"", ""2025-11-14T11:32:10.843805"", ""2025-11-14T11:32:13.843805"", ""2025-11-14T11:32:37.843805"", ""2025-11-14T11:32:53.843805"", ""2025-11-14T11:33:11.843805"", ""2025-11-14T11:33:32.843805"", ""2025-11-14T11:33:45.843805"", ""2025-11-14T11:33:48.843805"", ""2025-11-14T11:34:10.843805"", ""2025-11-14T11:34:21.843805"", ""2025-11-14T11:34:32.843805"", ""2025-11-14T11:34:52.843805"", ""2025-11-14T11:35:06.843805"", ""2025-11-14T11:35:39.843805"", ""2025-11-14T11:35:44.843805"", ""2025-11-14T11:35:47.843805"", ""2025-11-14T11:35:53.843805"", ""2025-11-14T11:36:16.843805""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.364}","{""session_duration"": 341, ""num_events"": 25, ""num_links_clicked"": 1, ""num_qr_scans"": 2, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.372559,train,train_default
session_v2_000017_3ffd208b,average_user,2025-11-27T03:43:56.844570,2025-11-27T03:44:57.844570,"[""open_app:Browser"", ""scroll"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""start_screen_share"", ""stop_screen_share"", ""scroll"", ""type_text""]","[""2025-11-27T03:43:56.844570"", ""2025-11-27T03:43:59.844570"", ""2025-11-27T03:44:04.844570"", ""2025-11-27T03:44:23.844570"", ""2025-11-27T03:44:26.844570"", ""2025-11-27T03:44:31.844570"", ""2025-11-27T03:44:33.844570"", ""2025-11-27T03:44:41.844570"", ""2025-11-27T03:44:48.844570"", ""2025-11-27T03:44:57.844570""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.396}","{""session_duration"": 61, ""num_events"": 10, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",malicious,v2.0.0,mixed_anomalous,0.535838,train,train_default
session_v2_000018_a598c26c,cautious_user,2026-03-28T03:19:38.844908,2026-03-28T03:23:57.844908,"[""open_app:WhatsApp"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""switch_app"", ""scroll"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""type_text"", ""close_app:Settings"", ""open_app:FileManager"", ""type_text"", ""scroll""]","[""2026-03-28T03:19:38.844908"", ""2026-03-28T03:19:47.844908"", ""2026-03-28T03:20:03.844908"", ""2026-03-28T03:20:07.844908"", ""2026-03-28T03:20:27.844908"", ""2026-03-28T03:21:03.844908"", ""2026-03-28T03:21:15.844908"", ""2026-03-28T03:21:53.844908"", ""2026-03-28T03:22:03.844908"", ""2026-03-28T03:22:08.844908"", ""2026-03-28T03:22:23.844908"", ""2026-03-28T03:22:41.844908"", ""2026-03-28T03:22:59.844908"", ""2026-03-28T03:23:13.844908"", ""2026-03-28T03:23:28.844908"", ""2026-03-28T03:23:39.844908"", ""2026-03-28T03:23:50.844908"", ""2026-03-28T03:23:57.844908""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.312}","{""session_duration"": 259, ""num_events"": 18, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",suspicious,v2.0.0,link_chain_soft,0.430748,test_ood,ood_time_bucket
session_v2_000019_efd52ed4,cautious_user,2025-11-17T17:37:16.846058,2025-11-17T17:42:48.846058,"[""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:FileManager"", ""scroll"", ""scroll"", ""switch_app"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""download_file"", ""scroll""]","[""2025-11-17T17:37:16.846058"", ""2025-11-17T17:37:21.846058"", ""2025-11-17T17:37:26.846058"", ""2025-11-17T17:37:52.846058"", ""2025-11-17T17:38:00.846058"", ""2025-11-17T17:38:45.846058"", ""2025-11-17T17:38:50.846058"", ""2025-11-17T17:39:03.846058"", ""2025-11-17T17:39:28.846058"", ""2025-11-17T17:39:33.846058"", ""2025-11-17T17:39:49.846058"", ""2025-11-17T17:39:54.846058"", ""2025-11-17T17:40:00.846058"", ""2025-11-17T17:40:18.846058"", ""2025-11-17T17:41:14.846058"", ""2025-11-17T17:42:14.846058"", ""2025-11-17T17:42:16.846058"", ""2025-11-17T17:42:26.846058"", ""2025-11-17T17:42:45.846058"", ""2025-11-17T17:42:48.846058""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.343}","{""session_duration"": 332, ""num_events"": 20, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_media,0.411284,train,train_default
session_v2_000020_5f1d76f8,attacker_simulation,2026-02-08T03:13:19.846866,2026-02-08T03:14:33.846866,"[""open_app:FileManager"", ""install_app"", ""switch_app"", ""open_app:WhatsApp"", ""click_link"", ""scroll"", ""switch_app"", ""open_app:YouTube""]","[""2026-02-08T03:13:19.846866"", ""2026-02-08T03:13:21.846866"", ""2026-02-08T03:13:24.846866"", ""2026-02-08T03:13:34.846866"", ""2026-02-08T03:13:37.846866"", ""2026-02-08T03:13:46.846866"", ""2026-02-08T03:14:06.846866"", ""2026-02-08T03:14:33.846866""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.481}","{""session_duration"": 74, ""num_events"": 8, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_browse,0.301121,val,val_withheld_combo
session_v2_000021_c34f5846,average_user,2025-12-04T20:25:29.847428,2025-12-04T20:30:38.847428,"[""open_app:YouTube"", ""close_app:YouTube"", ""open_app:FileManager"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""download_file"", ""scroll"", ""switch_app"", ""open_app:Browser"", ""click_link"", ""type_text"", ""switch_app"", ""open_app:WhatsApp""]","[""2025-12-04T20:25:29.847428"", ""2025-12-04T20:25:36.847428"", ""2025-12-04T20:26:02.847428"", ""2025-12-04T20:26:18.847428"", ""2025-12-04T20:26:48.847428"", ""2025-12-04T20:26:58.847428"", ""2025-12-04T20:27:12.847428"", ""2025-12-04T20:27:17.847428"", ""2025-12-04T20:27:20.847428"", ""2025-12-04T20:27:34.847428"", ""2025-12-04T20:27:53.847428"", ""2025-12-04T20:28:10.847428"", ""2025-12-04T20:28:39.847428"", ""2025-12-04T20:28:55.847428"", ""2025-12-04T20:29:13.847428"", ""2025-12-04T20:29:31.847428"", ""2025-12-04T20:29:44.847428"", ""2025-12-04T20:30:02.847428"", ""2025-12-04T20:30:06.847428"", ""2025-12-04T20:30:38.847428""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.295}","{""session_duration"": 309, ""num_events"": 20, ""num_links_clicked"": 2, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,link_chain_soft,0.379874,train,train_default
session_v2_000022_c58c077b,cautious_user,2026-02-04T03:03:06.848738,2026-02-04T03:05:06.848738,"[""open_app:FileManager"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:FileManager"", ""open_app:Browser"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""download_file"", ""install_app"", ""grant_permission"", ""grant_permission"", ""type_text"", ""scan_qr"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""deny_permission"", ""scroll""]","[""2026-02-04T03:03:06.848738"", ""2026-02-04T03:03:09.848738"", ""2026-02-04T03:03:25.848738"", ""2026-02-04T03:03:28.848738"", ""2026-02-04T03:03:34.848738"", ""2026-02-04T03:03:48.848738"", ""2026-02-04T03:03:55.848738"", ""2026-02-04T03:03:58.848738"", ""2026-02-04T03:03:59.848738"", ""2026-02-04T03:04:01.848738"", ""2026-02-04T03:04:12.848738"", ""2026-02-04T03:04:14.848738"", ""2026-02-04T03:04:17.848738"", ""2026-02-04T03:04:20.848738"", ""2026-02-04T03:04:23.848738"", ""2026-02-04T03:04:28.848738"", ""2026-02-04T03:04:35.848738"", ""2026-02-04T03:04:37.848738"", ""2026-02-04T03:04:44.848738"", ""2026-02-04T03:04:58.848738"", ""2026-02-04T03:04:59.848738"", ""2026-02-04T03:05:06.848738""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.095}","{""session_duration"": 120, ""num_events"": 22, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 3}",malicious,v2.0.0,archetype_link_install,0.755008,train,train_default
session_v2_000023_5be0706c,cautious_user,2026-03-18T18:04:06.850208,2026-03-18T18:10:18.850208,"[""open_app:WhatsApp"", ""close_app:WhatsApp"", ""open_app:YouTube"", ""type_text"", ""switch_app"", ""close_app:YouTube"", ""open_app:WhatsApp"", ""scan_qr"", ""scan_qr"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""deny_permission"", ""type_text"", ""scroll"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:YouTube"", ""type_text"", ""switch_app""]","[""2026-03-18T18:04:06.850208"", ""2026-03-18T18:04:11.850208"", ""2026-03-18T18:04:31.850208"", ""2026-03-18T18:05:02.850208"", ""2026-03-18T18:05:07.850208"", ""2026-03-18T18:05:12.850208"", ""2026-03-18T18:05:16.850208"", ""2026-03-18T18:05:27.850208"", ""2026-03-18T18:05:40.850208"", ""2026-03-18T18:06:20.850208"", ""2026-03-18T18:06:31.850208"", ""2026-03-18T18:06:39.850208"", ""2026-03-18T18:07:01.850208"", ""2026-03-18T18:07:46.850208"", ""2026-03-18T18:08:46.850208"", ""2026-03-18T18:08:49.850208"", ""2026-03-18T18:08:59.850208"", ""2026-03-18T18:09:03.850208"", ""2026-03-18T18:09:57.850208"", ""2026-03-18T18:10:15.850208"", ""2026-03-18T18:10:18.850208""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.22}","{""session_duration"": 372, ""num_events"": 21, ""num_links_clicked"": 0, ""num_qr_scans"": 2, ""num_permission_requests"": 2}",normal,v2.0.0,benign_media,0.353899,test_ood,ood_time_bucket
session_v2_000024_f7c714d9,average_user,2026-03-04T16:14:41.851015,2026-03-04T16:17:07.851015,"[""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:FileManager"", ""switch_app"", ""scroll"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""grant_permission"", ""start_screen_share"", ""stop_screen_share""]","[""2026-03-04T16:14:41.851015"", ""2026-03-04T16:14:43.851015"", ""2026-03-04T16:15:13.851015"", ""2026-03-04T16:15:16.851015"", ""2026-03-04T16:15:28.851015"", ""2026-03-04T16:16:05.851015"", ""2026-03-04T16:16:12.851015"", ""2026-03-04T16:16:15.851015"", ""2026-03-04T16:16:26.851015"", ""2026-03-04T16:16:35.851015"", ""2026-03-04T16:16:38.851015"", ""2026-03-04T16:16:50.851015"", ""2026-03-04T16:17:07.851015""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.162}","{""session_duration"": 146, ""num_events"": 13, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",suspicious,v2.0.0,mixed_anomalous,0.479921,train,train_default
session_v2_000025_6509bd20,attacker_simulation,2026-02-10T19:08:59.852052,2026-02-10T19:09:47.852052,"[""open_app:Browser"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""scroll"", ""open_app:WhatsApp""]","[""2026-02-10T19:08:59.852052"", ""2026-02-10T19:09:06.852052"", ""2026-02-10T19:09:08.852052"", ""2026-02-10T19:09:14.852052"", ""2026-02-10T19:09:26.852052"", ""2026-02-10T19:09:42.852052"", ""2026-02-10T19:09:47.852052""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.277}","{""session_duration"": 48, ""num_events"": 7, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,qr_handoff_soft,0.347579,train,train_default
session_v2_000026_8bdd9656,average_user,2026-01-27T01:52:54.852618,2026-01-27T01:54:57.852618,"[""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:FileManager"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""switch_app""]","[""2026-01-27T01:52:54.852618"", ""2026-01-27T01:52:57.852618"", ""2026-01-27T01:53:08.852618"", ""2026-01-27T01:53:10.852618"", ""2026-01-27T01:53:36.852618"", ""2026-01-27T01:53:40.852618"", ""2026-01-27T01:53:47.852618"", ""2026-01-27T01:53:49.852618"", ""2026-01-27T01:54:05.852618"", ""2026-01-27T01:54:19.852618"", ""2026-01-27T01:54:20.852618"", ""2026-01-27T01:54:57.852618""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.426}","{""session_duration"": 123, ""num_events"": 12, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,screen_share_contextual,0.411419,train,train_default
session_v2_000027_21a90e30,risky_user,2025-11-29T03:31:21.853003,2025-11-29T03:34:30.853003,"[""open_app:Browser"", ""type_text"", ""type_text"", ""click_link"", ""click_link"", ""switch_app"", ""close_app:Browser"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:Browser"", ""scan_qr"", ""click_link"", ""close_app:Browser""]","[""2025-11-29T03:31:21.853003"", ""2025-11-29T03:31:39.853003"", ""2025-11-29T03:31:42.853003"", ""2025-11-29T03:31:49.853003"", ""2025-11-29T03:32:02.853003"", ""2025-11-29T03:32:10.853003"", ""2025-11-29T03:32:22.853003"", ""2025-11-29T03:32:27.853003"", ""2025-11-29T03:32:35.853003"", ""2025-11-29T03:32:57.853003"", ""2025-11-29T03:33:13.853003"", ""2025-11-29T03:33:24.853003"", ""2025-11-29T03:33:34.853003"", ""2025-11-29T03:33:42.853003"", ""2025-11-29T03:33:58.853003"", ""2025-11-29T03:34:23.853003"", ""2025-11-29T03:34:30.853003""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.39}","{""session_duration"": 189, ""num_events"": 17, ""num_links_clicked"": 3, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_browse,0.417694,val,val_random_fill
session_v2_000028_e45db0fc,average_user,2026-03-30T07:35:34.853520,2026-03-30T07:40:52.853520,"[""open_app:Browser"", ""switch_app"", ""open_app:Settings"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scroll"", ""scroll"", ""type_text"", ""click_link"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:FileManager"", ""scroll"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""type_text"", ""scroll""]","[""2026-03-30T07:35:34.853520"", ""2026-03-30T07:35:38.853520"", ""2026-03-30T07:35:40.853520"", ""2026-03-30T07:35:49.853520"", ""2026-03-30T07:36:35.853520"", ""2026-03-30T07:36:48.853520"", ""2026-03-30T07:36:57.853520"", ""2026-03-30T07:37:28.853520"", ""2026-03-30T07:37:40.853520"", ""2026-03-30T07:38:29.853520"", ""2026-03-30T07:38:53.853520"", ""2026-03-30T07:39:01.853520"", ""2026-03-30T07:39:24.853520"", ""2026-03-30T07:39:27.853520"", ""2026-03-30T07:39:30.853520"", ""2026-03-30T07:39:46.853520"", ""2026-03-30T07:39:54.853520"", ""2026-03-30T07:40:05.853520"", ""2026-03-30T07:40:09.853520"", ""2026-03-30T07:40:40.853520"", ""2026-03-30T07:40:52.853520""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.175}","{""session_duration"": 318, ""num_events"": 21, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 0}",normal,v2.0.0,benign_settings,0.268549,test_ood,ood_time_bucket
session_v2_000029_29e50158,cautious_user,2026-03-31T09:02:01.854937,2026-03-31T09:07:46.854937,"[""open_app:WhatsApp"", ""type_text"", ""scan_qr"", ""switch_app"", ""open_app:Settings"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:FileManager"", ""scroll"", ""switch_app"", ""close_app:FileManager"", ""open_app:WhatsApp"", ""click_link"", ""type_text"", ""type_text""]","[""2026-03-31T09:02:01.854937"", ""2026-03-31T09:02:35.854937"", ""2026-03-31T09:02:52.854937"", ""2026-03-31T09:03:15.854937"", ""2026-03-31T09:03:42.854937"", ""2026-03-31T09:04:00.854937"", ""2026-03-31T09:04:33.854937"", ""2026-03-31T09:05:04.854937"", ""2026-03-31T09:05:20.854937"", ""2026-03-31T09:05:35.854937"", ""2026-03-31T09:06:05.854937"", ""2026-03-31T09:06:31.854937"", ""2026-03-31T09:06:46.854937"", ""2026-03-31T09:07:12.854937"", ""2026-03-31T09:07:22.854937"", ""2026-03-31T09:07:46.854937""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.428}","{""session_duration"": 345, ""num_events"": 16, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_media,0.340924,test_ood,ood_time_bucket
session_v2_000030_d6d02e84,cautious_user,2026-03-05T21:48:38.855458,2026-03-05T21:51:47.855458,"[""open_app:YouTube"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""switch_app"", ""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:YouTube"", ""switch_app""]","[""2026-03-05T21:48:38.855458"", ""2026-03-05T21:48:48.855458"", ""2026-03-05T21:49:03.855458"", ""2026-03-05T21:49:21.855458"", ""2026-03-05T21:49:29.855458"", ""2026-03-05T21:49:32.855458"", ""2026-03-05T21:50:04.855458"", ""2026-03-05T21:50:29.855458"", ""2026-03-05T21:51:29.855458"", ""2026-03-05T21:51:47.855458""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.3}","{""session_duration"": 189, ""num_events"": 10, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_chat,0.383754,train,train_default
session_v2_000031_38ddb0de,cautious_user,2026-03-15T23:09:03.855786,2026-03-15T23:12:15.855786,"[""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""scroll"", ""type_text"", ""open_app:Settings"", ""grant_permission"", ""deny_permission"", ""grant_permission"", ""grant_permission"", ""type_text"", ""close_app:Settings""]","[""2026-03-15T23:09:03.855786"", ""2026-03-15T23:09:07.855786"", ""2026-03-15T23:09:26.855786"", ""2026-03-15T23:09:39.855786"", ""2026-03-15T23:09:43.855786"", ""2026-03-15T23:10:04.855786"", ""2026-03-15T23:10:07.855786"", ""2026-03-15T23:10:35.855786"", ""2026-03-15T23:11:19.855786"", ""2026-03-15T23:11:34.855786"", ""2026-03-15T23:11:36.855786"", ""2026-03-15T23:11:39.855786"", ""2026-03-15T23:11:45.855786"", ""2026-03-15T23:12:15.855786""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.328}","{""session_duration"": 192, ""num_events"": 14, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 5}",malicious,v2.0.0,permission_dense,0.569068,test_ood,ood_time_bucket
